[2022-11-05 16:35:36] [INFO]: {'enable_float16': False, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 2000, 'save_name': 'spaAlign', 'sync_BN': False, 'total_iter': 40000, 'sampler': {'batch_shuffle': False, 'batch_size': [8, 16], 'frames_num_fixed': 30, 'frames_num_max': 50, 'frames_num_min': 25, 'sample_type': 'unfixed_ordered', 'type': 'TripletSampler', 'frames_skip_num': 0}, 'transform': [{'img_w': 64, 'type': 'BaseSilCuttingTransform'}]}
[2022-11-05 16:35:36] [INFO]: {'model': 'AffineTrans', 'align_cfg': {'h_ratio': 0.4, 'w_ratio': 0.4, 'feat_c': [1, 8, 16, 32]}, 'time_dim': 5, 'in_channels': [1, 32, 64, 128], 'SeparateFCs': {'in_channels': 128, 'out_channels': 256, 'parts_num': 32}, 'SeparateBNNecks': {'class_num': 74, 'in_channels': 256, 'parts_num': 32}, 'bin_num': [32]}
[2022-11-05 16:35:37] [INFO]: [{'loss_term_weights': 1.0, 'margin': 0.2, 'type': 'TripletLoss', 'log_prefix': 'triplet'}, {'loss_term_weights': 0.1, 'scale': 16, 'type': 'CrossEntropyLoss', 'log_prefix': 'softmax', 'log_accuracy': True}, {'loss_term_weights': 0.1, 'type': 'AffineTransformationLossV2', 'alpha': 1.0, 'beta': 0.1, 'log_prefix': 'affine'}]
[2022-11-05 16:35:37] [INFO]: {'dataset_name': 'OccCASIA-BN', 'dataset_root': '/home/pengyunjie/data/casia-bn2/occlusion_occlab64pkl', 'num_workers': 1, 'dataset_partition': './misc/partitions/OccCASIA-BN.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'OccCASIA-BN'}
[2022-11-05 16:35:37] [INFO]: -------- Train Pid List --------
[2022-11-05 16:35:37] [INFO]: [001, 002, ..., 074]
[2022-11-05 16:35:41] [INFO]: {'lr': 0.1, 'momentum': 0.9, 'solver': 'SGD', 'weight_decay': 0.0005}
[2022-11-05 16:35:41] [INFO]: {'gamma': 0.1, 'milestones': [10000, 20000, 30000], 'scheduler': 'MultiStepLR'}
[2022-11-05 16:35:42] [INFO]: Parameters Count: 4.98321M
[2022-11-05 16:35:42] [INFO]: Model Initialization Finished!
[2022-11-05 16:36:54] [INFO]: Iteration 00100, Cost 80.30s, triplet_loss=0.1987, triplet_hard_loss=0.8000, triplet_loss_num=205017.5156, triplet_mean_dist=0.2034, softmax_loss=4.2791, softmax_accuracy=0.0502, affine_affineMatrixloss=0.1405, affine_affineTransloss=0.0044, affine_loss_num=343.9200, affine_loss_sum=0.1410
[2022-11-05 19:14:19] [INFO]: Iteration 13500, Cost 70.39s, triplet_loss=0.1860, triplet_hard_loss=1.1267, triplet_loss_num=23846.7422, triplet_mean_dist=1.9899, softmax_loss=1.3975, softmax_accuracy=0.8518, affine_affineMatrixloss=0.0166, affine_affineTransloss=0.0009, affine_loss_num=350.8600, affine_loss_sum=0.0166
[2022-11-05 19:15:30] [INFO]: Iteration 13600, Cost 70.47s, triplet_loss=0.1854, triplet_hard_loss=1.1251, triplet_loss_num=23252.6348, triplet_mean_dist=2.0031, softmax_loss=1.3769, softmax_accuracy=0.8603, affine_affineMatrixloss=0.0171, affine_affineTransloss=0.0009, affine_loss_num=339.2600, affine_loss_sum=0.0172
[2022-11-05 19:16:41] [INFO]: Iteration 13700, Cost 71.28s, triplet_loss=0.1859, triplet_hard_loss=1.1285, triplet_loss_num=23882.6523, triplet_mean_dist=1.9899, softmax_loss=1.3817, softmax_accuracy=0.8606, affine_affineMatrixloss=0.0164, affine_affineTransloss=0.0009, affine_loss_num=337.3700, affine_loss_sum=0.0165
[2022-11-05 19:17:51] [INFO]: Iteration 13800, Cost 70.10s, triplet_loss=0.1849, triplet_hard_loss=1.1280, triplet_loss_num=23434.9355, triplet_mean_dist=2.0088, softmax_loss=1.3836, softmax_accuracy=0.8600, affine_affineMatrixloss=0.0169, affine_affineTransloss=0.0009, affine_loss_num=346.2600, affine_loss_sum=0.0170
[2022-11-05 19:19:01] [INFO]: Iteration 13900, Cost 69.53s, triplet_loss=0.1854, triplet_hard_loss=1.1250, triplet_loss_num=23620.6328, triplet_mean_dist=2.0001, softmax_loss=1.4004, softmax_accuracy=0.8521, affine_affineMatrixloss=0.0171, affine_affineTransloss=0.0009, affine_loss_num=332.4700, affine_loss_sum=0.0172
[2022-11-05 19:20:11] [INFO]: Iteration 14000, Cost 70.30s, triplet_loss=0.1857, triplet_hard_loss=1.1279, triplet_loss_num=23296.5391, triplet_mean_dist=2.0140, softmax_loss=1.3753, softmax_accuracy=0.8617, affine_affineMatrixloss=0.0174, affine_affineTransloss=0.0010, affine_loss_num=346.8100, affine_loss_sum=0.0175
[2022-11-05 19:21:21] [INFO]: Iteration 14100, Cost 70.58s, triplet_loss=0.1851, triplet_hard_loss=1.1218, triplet_loss_num=22829.8555, triplet_mean_dist=2.0202, softmax_loss=1.3781, softmax_accuracy=0.8618, affine_affineMatrixloss=0.0166, affine_affineTransloss=0.0009, affine_loss_num=347.1300, affine_loss_sum=0.0167
[2022-11-05 19:22:32] [INFO]: Iteration 14200, Cost 70.52s, triplet_loss=0.1848, triplet_hard_loss=1.1192, triplet_loss_num=22716.2891, triplet_mean_dist=2.0136, softmax_loss=1.3871, softmax_accuracy=0.8581, affine_affineMatrixloss=0.0170, affine_affineTransloss=0.0009, affine_loss_num=334.5900, affine_loss_sum=0.0171
[2022-11-05 19:23:44] [INFO]: Iteration 14300, Cost 72.22s, triplet_loss=0.1844, triplet_hard_loss=1.1256, triplet_loss_num=22681.5293, triplet_mean_dist=2.0265, softmax_loss=1.3782, softmax_accuracy=0.8625, affine_affineMatrixloss=0.0166, affine_affineTransloss=0.0009, affine_loss_num=337.1100, affine_loss_sum=0.0167
[2022-11-05 19:24:53] [INFO]: Iteration 14400, Cost 69.21s, triplet_loss=0.1859, triplet_hard_loss=1.1305, triplet_loss_num=22742.0156, triplet_mean_dist=2.0261, softmax_loss=1.3697, softmax_accuracy=0.8630, affine_affineMatrixloss=0.0182, affine_affineTransloss=0.0010, affine_loss_num=342.4600, affine_loss_sum=0.0183
[2022-11-05 19:26:04] [INFO]: Iteration 14500, Cost 70.94s, triplet_loss=0.1855, triplet_hard_loss=1.1246, triplet_loss_num=22975.5059, triplet_mean_dist=2.0156, softmax_loss=1.3753, softmax_accuracy=0.8596, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=337.1400, affine_loss_sum=0.0179
[2022-11-05 19:27:15] [INFO]: Iteration 14600, Cost 70.24s, triplet_loss=0.1847, triplet_hard_loss=1.1181, triplet_loss_num=21799.9141, triplet_mean_dist=2.0364, softmax_loss=1.3644, softmax_accuracy=0.8661, affine_affineMatrixloss=0.0183, affine_affineTransloss=0.0010, affine_loss_num=339.1900, affine_loss_sum=0.0184
[2022-11-05 19:28:26] [INFO]: Iteration 14700, Cost 71.10s, triplet_loss=0.1852, triplet_hard_loss=1.1197, triplet_loss_num=22518.8809, triplet_mean_dist=2.0329, softmax_loss=1.3795, softmax_accuracy=0.8591, affine_affineMatrixloss=0.0179, affine_affineTransloss=0.0010, affine_loss_num=344.9900, affine_loss_sum=0.0180
[2022-11-05 19:29:36] [INFO]: Iteration 14800, Cost 70.48s, triplet_loss=0.1854, triplet_hard_loss=1.1260, triplet_loss_num=22234.3027, triplet_mean_dist=2.0306, softmax_loss=1.3571, softmax_accuracy=0.8674, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=355.6800, affine_loss_sum=0.0179
[2022-11-05 19:30:47] [INFO]: Iteration 14900, Cost 71.02s, triplet_loss=0.1855, triplet_hard_loss=1.1239, triplet_loss_num=21932.8145, triplet_mean_dist=2.0442, softmax_loss=1.3757, softmax_accuracy=0.8615, affine_affineMatrixloss=0.0179, affine_affineTransloss=0.0010, affine_loss_num=330.2300, affine_loss_sum=0.0180
[2022-11-05 19:31:58] [INFO]: Iteration 15000, Cost 70.50s, triplet_loss=0.1855, triplet_hard_loss=1.1285, triplet_loss_num=22953.3906, triplet_mean_dist=2.0123, softmax_loss=1.3841, softmax_accuracy=0.8585, affine_affineMatrixloss=0.0181, affine_affineTransloss=0.0010, affine_loss_num=327.8100, affine_loss_sum=0.0182
[2022-11-05 19:33:07] [INFO]: Iteration 15100, Cost 69.71s, triplet_loss=0.1855, triplet_hard_loss=1.1328, triplet_loss_num=23225.2793, triplet_mean_dist=2.0153, softmax_loss=1.3862, softmax_accuracy=0.8579, affine_affineMatrixloss=0.0185, affine_affineTransloss=0.0011, affine_loss_num=341.8800, affine_loss_sum=0.0186
[2022-11-05 19:34:18] [INFO]: Iteration 15200, Cost 70.81s, triplet_loss=0.1852, triplet_hard_loss=1.1271, triplet_loss_num=21770.9277, triplet_mean_dist=2.0516, softmax_loss=1.3604, softmax_accuracy=0.8679, affine_affineMatrixloss=0.0176, affine_affineTransloss=0.0010, affine_loss_num=356.4500, affine_loss_sum=0.0177
[2022-11-05 19:35:28] [INFO]: Iteration 15300, Cost 70.06s, triplet_loss=0.1854, triplet_hard_loss=1.1297, triplet_loss_num=22185.0117, triplet_mean_dist=2.0469, softmax_loss=1.3588, softmax_accuracy=0.8659, affine_affineMatrixloss=0.0175, affine_affineTransloss=0.0010, affine_loss_num=351.4700, affine_loss_sum=0.0176
[2022-11-05 19:36:38] [INFO]: Iteration 15400, Cost 69.25s, triplet_loss=0.1856, triplet_hard_loss=1.1268, triplet_loss_num=21944.6406, triplet_mean_dist=2.0516, softmax_loss=1.3727, softmax_accuracy=0.8633, affine_affineMatrixloss=0.0180, affine_affineTransloss=0.0010, affine_loss_num=334.6700, affine_loss_sum=0.0181
[2022-11-05 19:37:47] [INFO]: Iteration 15500, Cost 69.53s, triplet_loss=0.1851, triplet_hard_loss=1.1308, triplet_loss_num=22176.1953, triplet_mean_dist=2.0399, softmax_loss=1.3694, softmax_accuracy=0.8626, affine_affineMatrixloss=0.0179, affine_affineTransloss=0.0010, affine_loss_num=330.7400, affine_loss_sum=0.0180
[2022-11-05 19:38:57] [INFO]: Iteration 15600, Cost 69.96s, triplet_loss=0.1860, triplet_hard_loss=1.1281, triplet_loss_num=22371.6426, triplet_mean_dist=2.0442, softmax_loss=1.3829, softmax_accuracy=0.8586, affine_affineMatrixloss=0.0181, affine_affineTransloss=0.0010, affine_loss_num=341.8400, affine_loss_sum=0.0182
[2022-11-05 19:40:07] [INFO]: Iteration 15700, Cost 70.03s, triplet_loss=0.1862, triplet_hard_loss=1.1302, triplet_loss_num=22279.8105, triplet_mean_dist=2.0407, softmax_loss=1.3748, softmax_accuracy=0.8633, affine_affineMatrixloss=0.0177, affine_affineTransloss=0.0010, affine_loss_num=345.1700, affine_loss_sum=0.0178
[2022-11-05 19:41:17] [INFO]: Iteration 15800, Cost 70.20s, triplet_loss=0.1854, triplet_hard_loss=1.1259, triplet_loss_num=21433.8203, triplet_mean_dist=2.0608, softmax_loss=1.3654, softmax_accuracy=0.8670, affine_affineMatrixloss=0.0164, affine_affineTransloss=0.0009, affine_loss_num=335.3700, affine_loss_sum=0.0165
[2022-11-05 19:42:27] [INFO]: Iteration 15900, Cost 70.08s, triplet_loss=0.1858, triplet_hard_loss=1.1319, triplet_loss_num=22615.8750, triplet_mean_dist=2.0457, softmax_loss=1.3707, softmax_accuracy=0.8642, affine_affineMatrixloss=0.0164, affine_affineTransloss=0.0009, affine_loss_num=338.8100, affine_loss_sum=0.0165
[2022-11-05 19:43:38] [INFO]: Iteration 16000, Cost 70.76s, triplet_loss=0.1846, triplet_hard_loss=1.1227, triplet_loss_num=21258.6758, triplet_mean_dist=2.0704, softmax_loss=1.3547, softmax_accuracy=0.8684, affine_affineMatrixloss=0.0167, affine_affineTransloss=0.0009, affine_loss_num=343.0800, affine_loss_sum=0.0167
[2022-11-05 19:44:48] [INFO]: Iteration 16100, Cost 70.26s, triplet_loss=0.1856, triplet_hard_loss=1.1263, triplet_loss_num=21574.3809, triplet_mean_dist=2.0668, softmax_loss=1.3647, softmax_accuracy=0.8634, affine_affineMatrixloss=0.0161, affine_affineTransloss=0.0009, affine_loss_num=345.1900, affine_loss_sum=0.0162
[2022-11-05 19:45:58] [INFO]: Iteration 16200, Cost 69.65s, triplet_loss=0.1849, triplet_hard_loss=1.1259, triplet_loss_num=21783.6621, triplet_mean_dist=2.0555, softmax_loss=1.3510, softmax_accuracy=0.8705, affine_affineMatrixloss=0.0167, affine_affineTransloss=0.0009, affine_loss_num=339.1800, affine_loss_sum=0.0168
[2022-11-05 19:47:09] [INFO]: Iteration 16300, Cost 70.83s, triplet_loss=0.1858, triplet_hard_loss=1.1275, triplet_loss_num=21577.1133, triplet_mean_dist=2.0600, softmax_loss=1.3616, softmax_accuracy=0.8671, affine_affineMatrixloss=0.0163, affine_affineTransloss=0.0009, affine_loss_num=346.9200, affine_loss_sum=0.0164
[2022-11-05 19:48:19] [INFO]: Iteration 16400, Cost 70.31s, triplet_loss=0.1869, triplet_hard_loss=1.1350, triplet_loss_num=21429.7402, triplet_mean_dist=2.0685, softmax_loss=1.3737, softmax_accuracy=0.8607, affine_affineMatrixloss=0.0162, affine_affineTransloss=0.0009, affine_loss_num=344.7500, affine_loss_sum=0.0163
[2022-11-05 19:49:30] [INFO]: Iteration 16500, Cost 70.93s, triplet_loss=0.1856, triplet_hard_loss=1.1319, triplet_loss_num=21898.0703, triplet_mean_dist=2.0494, softmax_loss=1.3609, softmax_accuracy=0.8660, affine_affineMatrixloss=0.0165, affine_affineTransloss=0.0009, affine_loss_num=347.1100, affine_loss_sum=0.0166
[2022-11-05 19:50:41] [INFO]: Iteration 16600, Cost 71.05s, triplet_loss=0.1850, triplet_hard_loss=1.1282, triplet_loss_num=21945.7617, triplet_mean_dist=2.0408, softmax_loss=1.3629, softmax_accuracy=0.8676, affine_affineMatrixloss=0.0177, affine_affineTransloss=0.0010, affine_loss_num=331.7500, affine_loss_sum=0.0178
[2022-11-05 19:51:52] [INFO]: Iteration 16700, Cost 70.93s, triplet_loss=0.1851, triplet_hard_loss=1.1272, triplet_loss_num=21445.5352, triplet_mean_dist=2.0580, softmax_loss=1.3568, softmax_accuracy=0.8683, affine_affineMatrixloss=0.0180, affine_affineTransloss=0.0010, affine_loss_num=351.1200, affine_loss_sum=0.0181
[2022-11-05 19:53:02] [INFO]: Iteration 16800, Cost 70.03s, triplet_loss=0.1844, triplet_hard_loss=1.1212, triplet_loss_num=21224.4004, triplet_mean_dist=2.0646, softmax_loss=1.3569, softmax_accuracy=0.8669, affine_affineMatrixloss=0.0179, affine_affineTransloss=0.0010, affine_loss_num=340.3500, affine_loss_sum=0.0180
[2022-11-05 19:54:13] [INFO]: Iteration 16900, Cost 70.48s, triplet_loss=0.1863, triplet_hard_loss=1.1365, triplet_loss_num=20980.0234, triplet_mean_dist=2.0795, softmax_loss=1.3821, softmax_accuracy=0.8554, affine_affineMatrixloss=0.0181, affine_affineTransloss=0.0010, affine_loss_num=340.2500, affine_loss_sum=0.0182
[2022-11-05 19:55:23] [INFO]: Iteration 17000, Cost 70.60s, triplet_loss=0.1866, triplet_hard_loss=1.1325, triplet_loss_num=23105.6309, triplet_mean_dist=2.0306, softmax_loss=1.3718, softmax_accuracy=0.8617, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=351.4400, affine_loss_sum=0.0179
[2022-11-05 19:56:33] [INFO]: Iteration 17100, Cost 70.07s, triplet_loss=0.1857, triplet_hard_loss=1.1284, triplet_loss_num=22571.9043, triplet_mean_dist=2.0392, softmax_loss=1.3607, softmax_accuracy=0.8661, affine_affineMatrixloss=0.0179, affine_affineTransloss=0.0010, affine_loss_num=342.0400, affine_loss_sum=0.0180
[2022-11-05 19:57:44] [INFO]: Iteration 17200, Cost 70.99s, triplet_loss=0.1851, triplet_hard_loss=1.1256, triplet_loss_num=21112.6445, triplet_mean_dist=2.0618, softmax_loss=1.3686, softmax_accuracy=0.8648, affine_affineMatrixloss=0.0180, affine_affineTransloss=0.0010, affine_loss_num=328.2700, affine_loss_sum=0.0181
[2022-11-05 19:58:55] [INFO]: Iteration 17300, Cost 70.75s, triplet_loss=0.1860, triplet_hard_loss=1.1349, triplet_loss_num=22412.7344, triplet_mean_dist=2.0460, softmax_loss=1.3823, softmax_accuracy=0.8578, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=334.1700, affine_loss_sum=0.0179
[2022-11-05 20:00:06] [INFO]: Iteration 17400, Cost 70.67s, triplet_loss=0.1861, triplet_hard_loss=1.1282, triplet_loss_num=21684.2793, triplet_mean_dist=2.0760, softmax_loss=1.3682, softmax_accuracy=0.8624, affine_affineMatrixloss=0.0179, affine_affineTransloss=0.0010, affine_loss_num=346.2100, affine_loss_sum=0.0180
[2022-11-05 20:01:17] [INFO]: Iteration 17500, Cost 71.18s, triplet_loss=0.1851, triplet_hard_loss=1.1271, triplet_loss_num=21417.0391, triplet_mean_dist=2.0580, softmax_loss=1.3557, softmax_accuracy=0.8681, affine_affineMatrixloss=0.0177, affine_affineTransloss=0.0010, affine_loss_num=336.4100, affine_loss_sum=0.0178
[2022-11-05 20:02:28] [INFO]: Iteration 17600, Cost 70.91s, triplet_loss=0.1859, triplet_hard_loss=1.1328, triplet_loss_num=21159.9609, triplet_mean_dist=2.0672, softmax_loss=1.3487, softmax_accuracy=0.8713, affine_affineMatrixloss=0.0180, affine_affineTransloss=0.0010, affine_loss_num=346.6400, affine_loss_sum=0.0181
[2022-11-05 20:03:38] [INFO]: Iteration 17700, Cost 70.71s, triplet_loss=0.1860, triplet_hard_loss=1.1307, triplet_loss_num=20715.2441, triplet_mean_dist=2.0714, softmax_loss=1.3471, softmax_accuracy=0.8711, affine_affineMatrixloss=0.0177, affine_affineTransloss=0.0010, affine_loss_num=340.4500, affine_loss_sum=0.0178
[2022-11-05 20:04:49] [INFO]: Iteration 17800, Cost 70.48s, triplet_loss=0.1852, triplet_hard_loss=1.1239, triplet_loss_num=20072.9199, triplet_mean_dist=2.0978, softmax_loss=1.3411, softmax_accuracy=0.8730, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=340.1600, affine_loss_sum=0.0179
[2022-11-05 20:05:59] [INFO]: Iteration 17900, Cost 69.90s, triplet_loss=0.1857, triplet_hard_loss=1.1298, triplet_loss_num=20656.1895, triplet_mean_dist=2.0834, softmax_loss=1.3588, softmax_accuracy=0.8681, affine_affineMatrixloss=0.0180, affine_affineTransloss=0.0010, affine_loss_num=325.4300, affine_loss_sum=0.0181
[2022-11-05 20:07:09] [INFO]: Iteration 18000, Cost 70.21s, triplet_loss=0.1858, triplet_hard_loss=1.1307, triplet_loss_num=21492.4707, triplet_mean_dist=2.0787, softmax_loss=1.3585, softmax_accuracy=0.8662, affine_affineMatrixloss=0.0173, affine_affineTransloss=0.0010, affine_loss_num=343.3800, affine_loss_sum=0.0174
[2022-11-05 20:08:19] [INFO]: Iteration 18100, Cost 69.76s, triplet_loss=0.1861, triplet_hard_loss=1.1332, triplet_loss_num=21224.0176, triplet_mean_dist=2.0852, softmax_loss=1.3544, softmax_accuracy=0.8689, affine_affineMatrixloss=0.0165, affine_affineTransloss=0.0009, affine_loss_num=331.8000, affine_loss_sum=0.0165
[2022-11-05 20:09:30] [INFO]: Iteration 18200, Cost 71.52s, triplet_loss=0.1861, triplet_hard_loss=1.1356, triplet_loss_num=20751.5410, triplet_mean_dist=2.0866, softmax_loss=1.3443, softmax_accuracy=0.8727, affine_affineMatrixloss=0.0161, affine_affineTransloss=0.0009, affine_loss_num=321.7600, affine_loss_sum=0.0162
[2022-11-05 20:10:40] [INFO]: Iteration 18300, Cost 69.51s, triplet_loss=0.1853, triplet_hard_loss=1.1256, triplet_loss_num=21690.5605, triplet_mean_dist=2.0625, softmax_loss=1.3588, softmax_accuracy=0.8676, affine_affineMatrixloss=0.0176, affine_affineTransloss=0.0010, affine_loss_num=335.2800, affine_loss_sum=0.0177
[2022-11-05 20:11:50] [INFO]: Iteration 18400, Cost 69.74s, triplet_loss=0.1854, triplet_hard_loss=1.1273, triplet_loss_num=20926.3770, triplet_mean_dist=2.0778, softmax_loss=1.3527, softmax_accuracy=0.8687, affine_affineMatrixloss=0.0177, affine_affineTransloss=0.0010, affine_loss_num=356.2600, affine_loss_sum=0.0178
[2022-11-05 20:12:59] [INFO]: Iteration 18500, Cost 69.67s, triplet_loss=0.1863, triplet_hard_loss=1.1301, triplet_loss_num=20469.2891, triplet_mean_dist=2.0907, softmax_loss=1.3434, softmax_accuracy=0.8715, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=335.4200, affine_loss_sum=0.0179
[2022-11-05 20:14:10] [INFO]: Iteration 18600, Cost 70.40s, triplet_loss=0.1850, triplet_hard_loss=1.1246, triplet_loss_num=21142.3984, triplet_mean_dist=2.0724, softmax_loss=1.3402, softmax_accuracy=0.8730, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=348.9600, affine_loss_sum=0.0179
[2022-11-05 20:15:21] [INFO]: Iteration 18700, Cost 71.68s, triplet_loss=0.1849, triplet_hard_loss=1.1258, triplet_loss_num=20682.4980, triplet_mean_dist=2.0914, softmax_loss=1.3384, softmax_accuracy=0.8744, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=355.5400, affine_loss_sum=0.0179
[2022-11-05 20:16:32] [INFO]: Iteration 18800, Cost 70.30s, triplet_loss=0.1855, triplet_hard_loss=1.1278, triplet_loss_num=20784.1992, triplet_mean_dist=2.0894, softmax_loss=1.3501, softmax_accuracy=0.8689, affine_affineMatrixloss=0.0175, affine_affineTransloss=0.0010, affine_loss_num=329.8100, affine_loss_sum=0.0176
[2022-11-05 20:17:42] [INFO]: Iteration 18900, Cost 70.47s, triplet_loss=0.1864, triplet_hard_loss=1.1374, triplet_loss_num=20675.9102, triplet_mean_dist=2.0890, softmax_loss=1.3453, softmax_accuracy=0.8721, affine_affineMatrixloss=0.0177, affine_affineTransloss=0.0010, affine_loss_num=342.4000, affine_loss_sum=0.0178
[2022-11-05 20:18:53] [INFO]: Iteration 19000, Cost 70.46s, triplet_loss=0.1853, triplet_hard_loss=1.1311, triplet_loss_num=21418.0449, triplet_mean_dist=2.0676, softmax_loss=1.3518, softmax_accuracy=0.8725, affine_affineMatrixloss=0.0177, affine_affineTransloss=0.0010, affine_loss_num=339.1600, affine_loss_sum=0.0178
[2022-11-05 20:20:03] [INFO]: Iteration 19100, Cost 69.97s, triplet_loss=0.1859, triplet_hard_loss=1.1301, triplet_loss_num=20785.5000, triplet_mean_dist=2.0892, softmax_loss=1.3494, softmax_accuracy=0.8702, affine_affineMatrixloss=0.0177, affine_affineTransloss=0.0010, affine_loss_num=340.0800, affine_loss_sum=0.0178
[2022-11-05 20:21:13] [INFO]: Iteration 19200, Cost 70.32s, triplet_loss=0.1856, triplet_hard_loss=1.1271, triplet_loss_num=20945.8281, triplet_mean_dist=2.0790, softmax_loss=1.3360, softmax_accuracy=0.8741, affine_affineMatrixloss=0.0176, affine_affineTransloss=0.0010, affine_loss_num=336.2800, affine_loss_sum=0.0177
[2022-11-05 20:22:23] [INFO]: Iteration 19300, Cost 69.91s, triplet_loss=0.1862, triplet_hard_loss=1.1268, triplet_loss_num=21327.5000, triplet_mean_dist=2.0792, softmax_loss=1.3669, softmax_accuracy=0.8631, affine_affineMatrixloss=0.0176, affine_affineTransloss=0.0010, affine_loss_num=336.0800, affine_loss_sum=0.0177
[2022-11-05 20:23:34] [INFO]: Iteration 19400, Cost 70.71s, triplet_loss=0.1859, triplet_hard_loss=1.1320, triplet_loss_num=21000.4941, triplet_mean_dist=2.0787, softmax_loss=1.3502, softmax_accuracy=0.8697, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=342.0700, affine_loss_sum=0.0179
[2022-11-05 20:24:44] [INFO]: Iteration 19500, Cost 70.32s, triplet_loss=0.1851, triplet_hard_loss=1.1246, triplet_loss_num=21063.7617, triplet_mean_dist=2.0900, softmax_loss=1.3411, softmax_accuracy=0.8735, affine_affineMatrixloss=0.0175, affine_affineTransloss=0.0010, affine_loss_num=342.7700, affine_loss_sum=0.0176
[2022-11-05 20:25:56] [INFO]: Iteration 19600, Cost 72.00s, triplet_loss=0.1860, triplet_hard_loss=1.1336, triplet_loss_num=22011.8633, triplet_mean_dist=2.0799, softmax_loss=1.3725, softmax_accuracy=0.8612, affine_affineMatrixloss=0.0183, affine_affineTransloss=0.0010, affine_loss_num=344.6100, affine_loss_sum=0.0184
[2022-11-05 20:27:07] [INFO]: Iteration 19700, Cost 70.84s, triplet_loss=0.1854, triplet_hard_loss=1.1293, triplet_loss_num=20507.2520, triplet_mean_dist=2.0984, softmax_loss=1.3468, softmax_accuracy=0.8706, affine_affineMatrixloss=0.0162, affine_affineTransloss=0.0009, affine_loss_num=337.3400, affine_loss_sum=0.0163
[2022-11-05 20:28:17] [INFO]: Iteration 19800, Cost 70.44s, triplet_loss=0.1859, triplet_hard_loss=1.1352, triplet_loss_num=21044.3906, triplet_mean_dist=2.0902, softmax_loss=1.3581, softmax_accuracy=0.8664, affine_affineMatrixloss=0.0172, affine_affineTransloss=0.0010, affine_loss_num=333.4000, affine_loss_sum=0.0173
[2022-11-05 20:29:28] [INFO]: Iteration 19900, Cost 70.47s, triplet_loss=0.1858, triplet_hard_loss=1.1304, triplet_loss_num=20033.4453, triplet_mean_dist=2.1048, softmax_loss=1.3532, softmax_accuracy=0.8668, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=341.5300, affine_loss_sum=0.0179
[2022-11-05 20:30:38] [INFO]: Iteration 20000, Cost 69.92s, triplet_loss=0.1860, triplet_hard_loss=1.1329, triplet_loss_num=20637.6445, triplet_mean_dist=2.0965, softmax_loss=1.3639, softmax_accuracy=0.8647, affine_affineMatrixloss=0.0178, affine_affineTransloss=0.0010, affine_loss_num=343.7800, affine_loss_sum=0.0179
[2022-11-05 20:31:47] [INFO]: Iteration 20100, Cost 69.91s, triplet_loss=0.1831, triplet_hard_loss=1.1083, triplet_loss_num=19651.6641, triplet_mean_dist=2.1284, softmax_loss=1.3221, softmax_accuracy=0.8789, affine_affineMatrixloss=0.0150, affine_affineTransloss=0.0008, affine_loss_num=330.2700, affine_loss_sum=0.0151
[2022-11-05 20:32:58] [INFO]: Iteration 20200, Cost 70.96s, triplet_loss=0.1809, triplet_hard_loss=1.1022, triplet_loss_num=19217.1699, triplet_mean_dist=2.1334, softmax_loss=1.3070, softmax_accuracy=0.8879, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=339.1900, affine_loss_sum=0.0148
[2022-11-05 20:34:09] [INFO]: Iteration 20300, Cost 70.47s, triplet_loss=0.1799, triplet_hard_loss=1.0880, triplet_loss_num=17576.4355, triplet_mean_dist=2.1648, softmax_loss=1.2919, softmax_accuracy=0.8928, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=342.5500, affine_loss_sum=0.0149
[2022-11-05 20:35:19] [INFO]: Iteration 20400, Cost 69.94s, triplet_loss=0.1795, triplet_hard_loss=1.0972, triplet_loss_num=18393.6094, triplet_mean_dist=2.1429, softmax_loss=1.2734, softmax_accuracy=0.8990, affine_affineMatrixloss=0.0151, affine_affineTransloss=0.0008, affine_loss_num=348.1400, affine_loss_sum=0.0152
